hh_id,psu,strata,weight,d_cm,d_nutr,d_satt,d_educ,d_elct,d_sani,d_wtr,d_hsg,d_ckfl,d_asst,sex_Male,sex_Female,agec7_0-4,agec7_5-9,agec7_10-14,agec7_15-17,agec7_18-59,agec7_60+,hhsize,region,area
mostly29-5929-4187-b809-b524b7cb56ea,354,Dowa Rural,1.912171721458435,0,0,0,0,1,0,1,1,1,0,0,3,1,0,0,0,0,2,3,Dowa,rural
mostly0d-a8fc-46f3-a97f-50c0668ef5c7,354,Dowa Rural,1.912171721458435,0,0,0,0,0,0,0,0,1,0,2,4,1,0,2,0,2,0,6,Dowa,rural
mostly92-d20b-463e-aa93-8c5376eda8a8,354,Dowa Rural,1.912171721458435,0,1,0,0,1,1,0,1,1,1,4,4,2,2,0,0,2,0,8,Dowa,rural
mostly62-59d0-46be-b014-b91d9007269b,354,Dowa Rural,1.912171721458435,0,0,0,0,1,0,0,1,1,1,2,2,1,0,0,0,2,0,4,Dowa,rural
mostly75-35ab-44c5-a9dd-c3fe04439056,354,Dowa Rural,1.912171721458435,0,0,0,1,1,1,1,1,1,1,3,3,2,0,1,0,2,0,6,Dowa,rural
mostlyb9-b574-40a4-b5aa-2e2b5d261326,354,Dowa Rural,1.912171721458435,0,1,0,1,1,1,0,1,1,1,2,3,1,1,2,0,2,0,5,Dowa,rural
mostly17-a8c5-4b7c-a525-725f5dd4c0d6,354,Dowa Rural,1.912171721458435,0,0,1,0,1,0,1,1,1,1,4,1,0,0,1,1,3,0,5,Dowa,rural
mostly48-9038-4e12-a258-47f7152aed95,354,Dowa Rural,1.912171721458435,0,0,1,1,1,0,1,1,1,1,1,3,0,1,1,0,2,0,4,Dowa,rural
mostly7d-b2ed-4c07-aab9-4a7fdb81c293,354,Dowa Rural,1.912171721458435,0,0,1,0,1,0,0,1,1,0,3,2,0,0,0,2,2,0,5,Dowa,rural
mostly45-9334-4a41-8cd1-625880cbb9f2,354,Dowa Rural,1.912171721458435,0,0,0,0,1,0,0,1,1,0,2,2,1,1,1,0,2,0,4,Dowa,rural
mostlyc9-f6c0-490c-b6b5-0ca062674755,354,Dowa Rural,1.912171721458435,0,1,0,0,1,1,0,1,1,0,1,3,1,0,0,0,2,0,4,Dowa,rural
mostly81-2a7e-4ae9-983c-13a625cfada4,354,Dowa Rural,1.912171721458435,0,0,0,0,1,0,0,1,1,1,1,3,0,0,0,0,2,0,4,Dowa,rural
mostly48-c413-43e4-9c03-ff8cfe609a90,355,Dowa Rural,0.8748281002044678,0,0,0,0,1,1,1,1,1,0,3,2,0,2,0,1,3,0,5,Dowa,rural
mostly71-18c4-40ec-9ee9-70a9f0885ce6,355,Dowa Rural,0.8748281002044678,1,1,0,0,1,1,1,1,1,1,2,2,1,0,0,0,3,0,4,Dowa,rural
mostly22-60cc-45b2-9344-c4d998aefff0,355,Dowa Rural,0.8748281002044678,0,1,0,0,1,0,0,1,1,0,2,3,3,1,0,0,2,0,5,Dowa,rural
mostly68-576d-4e84-b829-c4ca66cc9c4d,355,Dowa Rural,0.8748281002044678,0,0,0,1,1,0,0,1,1,1,1,2,1,0,0,0,2,0,3,Dowa,rural
mostly09-3ef5-496d-8914-043e7f816567,355,Dowa Rural,0.8748281002044678,0,0,0,0,1,0,1,1,1,0,1,2,1,0,0,0,2,0,3,Dowa,rural
mostly59-6272-4422-a586-8d2972e5db29,355,Dowa Rural,0.8748281002044678,0,0,0,0,1,1,1,1,1,1,2,2,0,0,0,1,2,0,4,Dowa,rural
mostlyc3-9f76-430a-ba99-2f373944c732,355,Dowa Rural,0.8748281002044678,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,2,0,2,Dowa,rural
mostlya8-fb4c-46b5-a65e-9db0a2da9d59,355,Dowa Rural,0.8748281002044678,0,0,0,0,1,1,0,1,1,0,1,3,0,0,2,0,1,2,4,Dowa,rural
mostly62-49b6-43d9-bda5-730ee9471942,355,Dowa Rural,0.8748281002044678,0,0,0,0,1,0,1,1,1,1,2,2,1,1,0,0,2,0,4,Dowa,rural
mostly51-f918-4752-a627-a06700c686f6,355,Dowa Rural,0.8748281002044678,0,0,0,1,1,1,0,1,1,1,2,0,0,0,0,0,1,1,2,Dowa,rural
mostly1f-ef01-4377-aa1f-18746ad2b772,355,Dowa Rural,0.8748281002044678,0,1,0,0,1,0,0,1,1,1,4,1,1,1,1,0,2,0,5,Dowa,rural
mostlyf7-bc55-4bea-848f-b8ae0ddbee4f,355,Dowa Rural,0.8748281002044678,0,0,0,0,1,0,0,1,1,0,4,2,1,1,1,0,2,0,6,Dowa,rural
mostlya5-19b6-41cf-acdd-51d31f8ca148,355,Dowa Rural,0.8748281002044678,0,0,0,0,1,0,0,1,1,0,3,2,0,0,2,0,2,0,5,Dowa,rural
mostly9a-537f-4609-ad00-9d7e0e56bab4,355,Dowa Rural,0.8748281002044678,0,0,0,0,1,0,1,0,1,0,4,1,0,1,1,1,4,0,5,Dowa,rural
mostly39-146a-4b10-a78e-88393cd37203,355,Dowa Rural,0.8748281002044678,0,0,1,1,1,1,1,1,1,1,3,3,0,3,0,0,0,1,6,Dowa,rural
mostlyda-8d41-4ae0-a019-5ca4df277cd1,355,Dowa Rural,0.8748281002044678,0,0,0,0,0,1,0,1,1,1,1,3,0,0,2,1,1,0,4,Dowa,rural
mostly1c-eabe-48f4-a8f4-614dbc89ac13,355,Dowa Rural,0.8748281002044678,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,Dowa,rural
mostly5b-ae88-4769-b4e7-224ad753657f,355,Dowa Rural,0.8748281002044678,0,0,1,1,1,0,0,1,1,1,2,3,2,1,0,0,2,0,5,Dowa,rural
mostlyc4-a51d-4a5d-a5d1-232fe45c2916,355,Dowa Rural,0.8748281002044678,0,1,0,1,1,1,1,1,1,1,1,2,1,0,0,0,2,0,3,Dowa,rural
mostly34-8c4b-4e10-a019-8acd58bc9cad,355,Dowa Rural,0.8748281002044678,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,3,0,4,Dowa,rural
mostlyb3-952c-4ed0-a878-6a301221ed37,355,Dowa Rural,0.8748281002044678,0,0,1,1,1,1,0,1,1,1,1,2,0,1,0,1,2,0,3,Dowa,rural
mostly87-a19b-4413-a80c-9b0d4d61921c,356,Dowa Rural,1.3781160116195679,0,1,0,0,1,1,1,1,1,1,2,1,1,0,0,1,1,0,3,Dowa,rural
mostlyc4-3d18-4bef-b3fc-2eceeacc5e32,356,Dowa Rural,1.3781160116195679,0,0,0,0,1,0,1,1,1,1,3,2,1,1,0,1,3,0,5,Dowa,rural
mostly4b-56c2-4362-8f6a-bdf5691c216b,356,Dowa Rural,1.3781160116195679,0,0,0,0,1,0,1,1,1,1,0,4,1,1,2,1,2,0,6,Dowa,rural
mostlyf2-3dd7-4e7e-9dac-4cf8df899ec9,356,Dowa Rural,1.3781160116195679,0,0,0,0,1,0,1,1,1,1,4,1,0,2,0,1,2,0,5,Dowa,rural
mostlyb8-d276-42e5-a6aa-0eae21ccfaaf,356,Dowa Rural,1.3781160116195679,0,0,0,0,1,1,0,1,1,1,3,1,1,0,1,0,1,0,4,Dowa,rural
mostlyf9-acfe-4f2c-bbdd-a62c55e45320,356,Dowa Rural,1.3781160116195679,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,Dowa,rural
mostly2e-6797-4b92-a10d-569227474948,356,Dowa Rural,1.3781160116195679,0,1,0,0,0,0,0,0,1,0,2,3,1,1,1,0,1,0,5,Dowa,rural
mostlyfc-6153-4a48-a1af-a51e2c2be128,356,Dowa Rural,1.3781160116195679,0,0,0,1,1,1,0,1,1,1,3,1,1,1,0,0,2,0,4,Dowa,rural
mostly24-d1ac-43bd-84c6-344ad84ddd71,356,Dowa Rural,1.3781160116195679,0,0,0,0,1,0,1,1,1,1,0,3,0,1,1,0,0,1,3,Dowa,rural
mostly46-40fe-4d4c-a3f0-b0ac9fcbbba3,356,Dowa Rural,1.3781160116195679,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,5,0,5,Dowa,rural
mostlyed-e8d9-47d0-9038-bd88b7dad95e,356,Dowa Rural,1.3781160116195679,0,1,0,0,1,0,0,1,1,1,1,2,1,0,0,1,1,0,3,Dowa,rural
mostly62-aad8-42db-b2de-60e0b71265ab,356,Dowa Rural,1.3781160116195679,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,0,2,0,3,Dowa,rural
mostly03-03f8-43a5-b271-0317ed4c020e,356,Dowa Rural,1.3781160116195679,0,0,0,0,1,1,1,1,1,1,1,2,1,0,0,0,2,0,3,Dowa,rural
mostly26-27bc-4862-8f12-e1cc42e545d4,356,Dowa Rural,1.3781160116195679,0,1,0,1,1,1,0,1,1,1,7,1,1,0,1,0,2,0,8,Dowa,rural
mostly55-4c46-4245-a14c-cfcb2a60a68d,356,Dowa Rural,1.3781160116195679,0,0,0,0,1,0,1,1,1,1,3,2,1,1,2,0,2,0,5,Dowa,rural
mostly47-c7f9-483b-a2d6-d378d90dd70f,356,Dowa Rural,1.3781160116195679,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,2,2,Dowa,rural
mostly25-dee2-4cac-9331-23fe137e4433,356,Dowa Rural,1.3781160116195679,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,2,2,Dowa,rural
mostly6b-71a6-480c-a2c4-d863dd275752,356,Dowa Rural,1.3781160116195679,0,0,0,0,0,0,1,1,1,0,4,2,1,0,2,1,3,0,6,Dowa,rural
mostly2b-04aa-42ef-8612-3f20332e70b1,356,Dowa Rural,1.3781160116195679,0,0,0,0,0,0,0,1,1,0,4,3,0,2,3,1,4,1,7,Dowa,rural
mostly03-93b2-4ecf-9639-6d1ded2508f8,356,Dowa Rural,1.3781160116195679,0,1,0,0,0,0,0,1,0,1,3,2,2,0,0,0,2,0,5,Dowa,rural
mostlyef-0ab8-4003-b708-b735bbeaa3cf,356,Dowa Rural,1.3781160116195679,0,0,0,0,1,1,1,1,1,1,3,3,0,0,1,1,4,0,6,Dowa,rural
mostlyb7-5150-4530-93c4-9215b1f5d4c1,357,Dowa Rural,1.510393738746643,0,1,0,1,0,1,0,1,1,1,3,2,2,0,0,0,2,0,5,Dowa,rural
mostly17-e364-46f7-8d35-7d216e824711,357,Dowa Rural,1.510393738746643,0,0,0,0,1,1,1,1,1,1,2,2,0,0,1,1,1,1,4,Dowa,rural
mostly7e-bdbc-4fff-afc9-b5cd5e6953e3,357,Dowa Rural,1.510393738746643,0,0,0,0,1,0,1,1,1,0,3,2,0,2,1,0,2,0,5,Dowa,rural
mostly14-2fca-4178-a9ed-fee4ff6df5ec,357,Dowa Rural,1.510393738746643,0,0,0,0,1,1,1,1,1,1,3,1,1,0,2,0,1,0,4,Dowa,rural
mostlybe-f9c1-4609-8a1d-e04017833e44,357,Dowa Rural,1.510393738746643,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,Dowa,rural
mostlyac-b2a0-4cb3-8923-e2115136fd86,357,Dowa Rural,1.510393738746643,0,1,0,0,1,1,0,1,1,1,1,2,1,0,0,0,3,0,3,Dowa,rural
mostly56-ff8e-4eb4-af2b-15524b5f04e6,357,Dowa Rural,1.510393738746643,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,2,2,Dowa,rural
mostly16-85c4-4a0e-8533-322f81aa100f,357,Dowa Rural,1.510393738746643,0,0,0,0,1,0,0,0,1,0,2,2,0,0,1,0,2,0,4,Dowa,rural
mostly3a-9c3f-49ce-8c1a-0a119ecde951,357,Dowa Rural,1.510393738746643,0,0,1,1,1,0,1,1,1,1,1,3,1,0,0,0,0,2,4,Dowa,rural
mostly95-bdcd-4ee2-863d-8b8b748ebde0,357,Dowa Rural,1.510393738746643,1,1,0,0,1,0,1,1,1,0,3,3,1,1,1,1,2,0,6,Dowa,rural
mostly73-b9d2-45f3-9ed6-f3500014e08f,357,Dowa Rural,1.510393738746643,0,0,0,0,1,0,0,1,1,0,4,1,0,1,1,0,3,0,5,Dowa,rural
mostly1f-a91a-4885-bb2f-6cc38119a263,357,Dowa Rural,1.510393738746643,0,1,0,0,1,0,0,1,1,0,2,1,1,0,0,0,3,0,3,Dowa,rural
mostlyed-925c-410f-8c60-bed1162d75a0,357,Dowa Rural,1.510393738746643,0,0,0,0,1,0,1,1,1,1,1,4,1,1,1,1,1,0,5,Dowa,rural
mostlya9-e569-4b5c-b786-343a1debd6b7,357,Dowa Rural,1.510393738746643,0,0,0,0,1,1,0,1,1,1,5,4,2,1,1,1,2,0,9,Dowa,rural
mostly6a-8f6f-44ac-855f-29e38ea79364,357,Dowa Rural,1.510393738746643,0,1,1,1,1,0,0,1,1,1,4,2,1,2,1,0,1,0,6,Dowa,rural
mostlyfb-bb6d-4edb-8a62-d55a6432c862,357,Dowa Rural,1.510393738746643,0,0,0,1,1,0,0,1,1,0,1,3,0,1,1,0,2,0,4,Dowa,rural
mostlya4-3e7f-4362-b796-17a931930924,357,Dowa Rural,1.510393738746643,0,0,0,1,1,0,1,1,1,1,1,3,1,1,0,0,2,0,4,Dowa,rural
mostly64-9242-4e39-9edc-98ee7d6da7ce,357,Dowa Rural,1.510393738746643,0,0,0,1,1,0,0,1,1,1,2,1,1,2,0,0,1,0,3,Dowa,rural
mostly24-adbb-4a59-97d0-db3105e4efdf,357,Dowa Rural,1.510393738746643,0,0,0,1,1,0,1,1,1,0,3,1,1,0,0,0,3,0,4,Dowa,rural
mostly47-3126-4eb4-af5f-a386a5285554,357,Dowa Rural,1.510393738746643,0,0,0,0,1,0,0,1,1,0,3,3,1,1,0,2,2,0,6,Dowa,rural
mostly99-196f-435e-be55-2701a17ca0d1,357,Dowa Rural,1.510393738746643,0,0,0,0,1,1,0,1,1,1,2,3,1,1,0,0,2,0,5,Dowa,rural
mostly28-0f80-4e48-9c4c-7d2b3e5abf0c,358,Dowa Rural,1.0435281991958618,0,0,1,0,1,1,1,1,1,1,5,2,0,2,2,1,1,1,7,Dowa,rural
mostlybd-01a2-4433-a6bc-b18c7f8b8d3a,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,2,Dowa,rural
mostlye2-4430-46bf-b678-22740b27b3a6,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,0,1,1,1,1,3,4,1,2,1,0,1,0,7,Dowa,rural
mostlyae-bffe-4891-b9f7-883f429b36a5,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,0,1,1,1,1,1,3,0,0,1,1,1,1,4,Dowa,rural
mostly6e-c146-487e-ba51-fc8a193f2604,358,Dowa Rural,1.0435281991958618,0,0,0,0,1,1,1,1,1,1,2,3,1,1,1,0,2,0,5,Dowa,rural
mostlyd9-f1bf-461c-b543-d9e1e32cd617,358,Dowa Rural,1.0435281991958618,0,1,0,1,1,1,1,0,1,1,3,2,1,1,1,0,2,0,5,Dowa,rural
mostly7b-5709-42d5-8f3d-095d4be285cd,358,Dowa Rural,1.0435281991958618,1,0,0,0,1,0,0,1,1,1,1,2,0,1,0,0,2,0,3,Dowa,rural
mostlyef-b11b-4cf0-a9b0-159756282aff,358,Dowa Rural,1.0435281991958618,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,0,2,0,4,Dowa,rural
mostly28-06bf-4d50-b36f-a99efafc345e,358,Dowa Rural,1.0435281991958618,0,1,0,1,1,1,1,1,1,1,2,2,1,1,2,0,1,0,4,Dowa,rural
mostlyf8-53f6-4fa6-bf9b-1394b2ce17a9,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,0,0,1,1,0,2,2,1,0,0,0,2,2,4,Dowa,rural
mostly19-39e2-4207-9a98-cdae40f91856,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,1,1,1,1,1,3,3,1,1,1,0,2,1,6,Dowa,rural
mostly1b-088f-40d8-bc6c-040fe34aec11,358,Dowa Rural,1.0435281991958618,0,1,0,0,1,1,1,1,1,0,2,3,2,1,0,0,1,0,5,Dowa,rural
mostly9a-d3e6-4df4-8eb0-fe9be68307b3,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,0,1,1,1,1,2,3,1,1,1,0,1,0,5,Dowa,rural
mostly1b-4d65-4d2a-86d0-23d526f5bbe4,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,0,0,1,1,1,3,1,1,2,0,0,2,0,4,Dowa,rural
mostly76-356f-497e-ba54-24c1d8d608f9,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,0,1,1,1,0,2,1,1,0,0,0,2,0,3,Dowa,rural
mostly79-7e09-4d55-9bd3-83a8d57e0f0c,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,1,1,1,1,0,4,2,0,1,1,0,2,0,6,Dowa,rural
mostly4a-2243-4bbd-a3d5-bd78d242b868,358,Dowa Rural,1.0435281991958618,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,Dowa,rural
mostly3d-6010-4057-a58f-286cb06fa9fd,358,Dowa Rural,1.0435281991958618,0,1,1,0,1,0,0,1,1,1,3,2,1,0,2,0,2,0,5,Dowa,rural
mostlyba-bf70-4cdf-8a4a-52f1bd3eb97d,358,Dowa Rural,1.0435281991958618,0,1,0,1,1,0,1,1,1,1,1,4,1,0,1,0,2,0,5,Dowa,rural
mostly63-4155-43f4-9d7e-6bf45342e890,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,0,1,1,1,0,2,2,1,0,0,0,2,0,4,Dowa,rural
mostlyba-4c12-4955-9f22-53b62b3ca43b,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,0,1,1,1,1,2,2,0,0,1,0,1,1,4,Dowa,rural
mostly9c-1dd8-4fe3-ba4b-8669505a7f23,358,Dowa Rural,1.0435281991958618,0,0,0,1,1,0,1,1,1,1,1,3,1,1,0,0,2,0,4,Dowa,rural
mostly1d-2de2-4214-a6e3-b441d4f8205f,358,Dowa Rural,1.0435281991958618,0,1,0,1,1,0,0,1,1,1,2,2,2,0,1,0,2,0,4,Dowa,rural
mostlycb-eac8-4aca-9e2a-e688c94d9594,359,Dowa Rural,1.3149477243423462,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,2,0,3,Dowa,rural
mostlyb1-bcc3-4cb7-a703-bba30fee2dc1,359,Dowa Rural,1.3149477243423462,0,0,0,0,1,1,1,1,1,0,3,3,0,0,1,1,4,0,6,Dowa,rural
mostly3b-10b0-4dad-b78c-4cd82399d1fa,359,Dowa Rural,1.3149477243423462,0,1,0,0,1,1,0,1,1,0,1,2,1,0,0,0,1,0,3,Dowa,rural
mostlye8-cfac-40a8-a767-47e92d8fe7cd,359,Dowa Rural,1.3149477243423462,0,1,0,1,1,0,0,1,1,1,1,4,2,0,2,1,1,0,5,Dowa,rural
mostly68-238c-482a-b13f-3ffcc4494c58,359,Dowa Rural,1.3149477243423462,1,1,0,0,1,0,1,1,1,0,3,4,2,1,0,0,2,0,7,Dowa,rural
mostly23-020e-46d8-a453-0f26d6866305,359,Dowa Rural,1.3149477243423462,0,1,0,0,1,0,0,1,1,1,4,2,1,1,1,0,2,0,6,Dowa,rural
mostlya8-7513-4329-9ff4-5a156cd790fc,359,Dowa Rural,1.3149477243423462,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,Dowa,rural
mostlyd1-0a44-415a-b442-86d14a5ff7b6,359,Dowa Rural,1.3149477243423462,0,0,0,0,1,0,0,1,1,1,1,3,1,0,0,0,0,2,4,Dowa,rural
mostlyea-a43d-4211-a6e3-1def07016db8,359,Dowa Rural,1.3149477243423462,0,1,0,1,1,0,1,1,1,0,0,3,1,1,0,0,2,0,3,Dowa,rural
mostly01-875f-4140-8b53-eb6a1e375214,359,Dowa Rural,1.3149477243423462,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,0,2,3,Dowa,rural
mostly2c-e01e-49b8-a937-6e1a3743ca50,359,Dowa Rural,1.3149477243423462,0,0,0,0,1,0,1,1,1,1,2,2,0,2,0,0,3,0,4,Dowa,rural
mostlyc6-6c83-4a4e-9c1c-9e6caf3cd950,359,Dowa Rural,1.3149477243423462,0,0,0,1,1,0,0,1,1,0,2,1,0,0,0,1,0,2,3,Dowa,rural
mostly94-4262-4a7e-8c4b-0694d797b4b1,359,Dowa Rural,1.3149477243423462,0,0,0,0,1,0,0,1,1,1,1,2,1,2,0,0,1,0,3,Dowa,rural
mostly4b-c090-4ee5-bc5b-50cec2788bbb,359,Dowa Rural,1.3149477243423462,0,0,1,0,1,0,0,1,1,0,1,2,0,0,0,0,2,0,3,Dowa,rural
mostlyf5-5f69-4fa0-8b16-353ba0fece83,359,Dowa Rural,1.3149477243423462,0,1,0,0,1,1,0,0,1,0,0,3,1,1,0,0,1,0,3,Dowa,rural
mostlydc-3ada-4ade-9880-ad79ec6a299e,359,Dowa Rural,1.3149477243423462,0,0,1,0,1,1,0,1,1,0,3,2,0,2,1,0,2,0,5,Dowa,rural
mostly5d-673a-4140-b196-eb5581db72e1,359,Dowa Rural,1.3149477243423462,0,0,0,0,1,0,0,1,1,0,4,2,2,1,0,1,2,0,6,Dowa,rural
mostlyaf-4b64-485c-9f6d-c135fe28f0b1,359,Dowa Rural,1.3149477243423462,1,0,0,0,1,0,0,1,1,1,3,2,2,0,0,0,2,0,5,Dowa,rural
mostlyad-9cfd-4c3d-8ad5-12d2f1c9a883,359,Dowa Rural,1.3149477243423462,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0,0,2,0,3,Dowa,rural
mostly2b-a8db-4c28-8f18-9c6229328231,359,Dowa Rural,1.3149477243423462,0,0,0,1,1,1,0,1,1,1,0,3,1,0,0,0,1,1,3,Dowa,rural
mostly5b-6098-4302-a09f-18f888404f4f,360,Dowa Rural,2.0667812824249268,0,0,1,1,1,0,0,1,1,0,4,1,1,1,1,0,2,0,5,Dowa,rural
mostly91-0046-407c-8072-75f4c52f0452,360,Dowa Rural,2.0667812824249268,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2,2,Dowa,rural
mostlyc2-a8a5-4158-9deb-0f8248a8d703,360,Dowa Rural,2.0667812824249268,0,0,0,0,1,1,1,1,1,1,1,1,2,1,1,0,2,0,6,Dowa,rural
mostlybb-f169-4b0c-9fd1-08f6a0927e6a,360,Dowa Rural,2.0667812824249268,0,0,0,0,0,0,0,0,1,1,3,1,1,0,1,0,2,0,4,Dowa,rural
mostly84-6d86-4356-8bc8-f2d9f29aa01a,360,Dowa Rural,2.0667812824249268,0,0,0,1,1,0,0,1,1,1,2,3,1,1,1,0,2,0,5,Dowa,rural
mostlyda-9414-40bb-8732-a2e1c634af11,360,Dowa Rural,2.0667812824249268,0,0,0,0,0,0,0,1,1,1,1,2,0,1,3,0,1,0,3,Dowa,rural
mostly40-cac5-46cd-852a-556b02eb34c4,360,Dowa Rural,2.0667812824249268,0,0,0,0,1,0,0,1,1,1,2,4,1,1,1,1,0,2,6,Dowa,rural
mostly99-1fb7-435e-a688-c5a0410f32da,360,Dowa Rural,2.0667812824249268,0,0,0,1,1,0,0,1,1,1,1,3,1,1,2,0,1,0,4,Dowa,rural
mostly8f-3e88-4a5a-b517-1965eb43db43,360,Dowa Rural,2.0667812824249268,0,0,0,1,1,0,0,1,1,1,3,1,1,1,1,1,2,0,6,Dowa,rural
mostlya9-5c03-4a14-ad5a-d69ce01f4b03,360,Dowa Rural,2.0667812824249268,0,0,0,0,1,1,0,1,1,1,5,1,0,1,1,1,2,0,6,Dowa,rural
mostly15-d4d0-4e68-b22c-e07473e124f0,360,Dowa Rural,2.0667812824249268,1,0,0,0,1,0,1,1,1,0,2,2,0,1,2,0,2,0,4,Dowa,rural
mostlyce-a66e-48df-a7bd-ba929fcecbc5,360,Dowa Rural,2.0667812824249268,0,0,0,1,1,0,0,1,1,0,4,1,0,2,1,0,2,0,5,Dowa,rural
mostly1a-8d02-44e7-bedd-c5d529ff617b,360,Dowa Rural,2.0667812824249268,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,3,Dowa,rural
mostly00-c21d-464d-a0a4-5199ab004436,360,Dowa Rural,2.0667812824249268,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,1,1,0,3,Dowa,rural
mostly24-3fab-437f-8f8a-8a319c434f3e,360,Dowa Rural,2.0667812824249268,0,0,0,0,1,0,1,1,1,0,3,2,0,0,2,0,3,0,5,Dowa,rural
mostly90-7cae-4a35-b927-d5869c345fb1,360,Dowa Rural,2.0667812824249268,0,0,0,1,0,0,0,1,1,1,3,2,1,1,0,0,2,0,5,Dowa,rural
mostly00-1eea-40fb-8340-cfa9d93f2240,360,Dowa Rural,2.0667812824249268,0,0,0,0,1,0,0,0,1,0,2,4,0,2,1,1,2,0,6,Dowa,rural
mostly9b-9fe1-42f2-bba3-33a8a7a62e51,360,Dowa Rural,2.0667812824249268,0,0,0,0,0,1,1,1,1,1,3,2,1,1,0,0,2,0,5,Dowa,rural
mostlycb-84e4-4286-9eba-41d080daf7c4,360,Dowa Rural,2.0667812824249268,0,0,0,0,1,1,1,1,1,1,3,2,0,1,1,1,3,0,5,Dowa,rural
mostlya4-c554-4d07-9162-112e19748da8,360,Dowa Rural,2.0667812824249268,0,1,0,0,1,0,1,1,1,0,3,2,1,2,0,0,2,0,5,Dowa,rural
mostly8a-d7f4-41b0-a999-70b5bcbf2fa7,362,Dowa Rural,1.1470911502838135,0,0,0,1,1,0,1,1,1,1,2,3,1,2,1,0,2,0,5,Dowa,rural
mostlyf9-157d-475f-82ac-c6a220e8a0c4,362,Dowa Rural,1.1470911502838135,0,0,0,1,0,0,0,1,1,1,0,3,0,0,0,0,1,1,3,Dowa,rural
mostly4c-8e2b-4513-8226-7cccd8c3284c,362,Dowa Rural,1.1470911502838135,0,0,0,0,1,0,0,1,1,0,3,2,0,2,2,0,2,0,5,Dowa,rural
mostlyab-02e2-4ebe-bf67-6b5dc1e8f3c1,362,Dowa Rural,1.1470911502838135,0,0,0,0,1,1,0,1,1,1,1,2,1,0,0,0,2,0,3,Dowa,rural
mostly08-8e64-4d8e-b143-5fbfffd26b22,362,Dowa Rural,1.1470911502838135,0,0,0,1,1,0,1,1,1,0,4,1,0,2,2,0,4,0,5,Dowa,rural
mostly7b-7e08-42a5-9acf-579bf771e4bc,362,Dowa Rural,1.1470911502838135,0,0,0,1,1,0,1,1,1,0,2,2,0,0,0,1,1,2,4,Dowa,rural
mostlycf-05a9-4ebc-9e82-b5bcf774ce6c,362,Dowa Rural,1.1470911502838135,0,0,0,0,1,1,0,1,1,0,3,2,0,0,0,1,3,0,5,Dowa,rural
mostlyec-400f-453b-97e8-25d118bcaf7a,362,Dowa Rural,1.1470911502838135,0,0,0,1,1,0,1,1,1,1,4,2,0,1,2,0,2,0,6,Dowa,rural
mostly5a-39ea-4324-8007-09607da1415a,362,Dowa Rural,1.1470911502838135,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,2,0,3,Dowa,rural
mostlyf2-2e27-4598-8f62-6370b5c2f870,362,Dowa Rural,1.1470911502838135,0,1,1,0,1,0,0,1,1,1,2,8,1,2,0,2,2,0,6,Dowa,rural
mostlyf6-7bb9-4d2c-b95d-3091f7e9bbf5,362,Dowa Rural,1.1470911502838135,0,0,0,0,1,0,1,1,1,0,2,3,0,0,2,1,3,0,5,Dowa,rural
mostly23-9a54-4835-a7fd-4e72de0c2555,362,Dowa Rural,1.1470911502838135,0,0,1,0,1,1,0,1,1,1,7,2,0,2,1,1,4,0,9,Dowa,rural
mostlyec-e245-464c-97f3-aedf7f8943ca,362,Dowa Rural,1.1470911502838135,0,0,0,0,1,0,0,1,1,0,3,2,0,0,2,1,4,0,7,Dowa,rural
